theta,victim_fidelity,baseline_x_expectation,attacked_x_expectation,z_zero_probability
0.5654866776461628,0.8564448228912682,0.5358267949789967,0.0,0.9221639627510075
0.5733406592801373,0.8528785896512773,0.5424415366631189,0.0,0.920046776949471
0.5811946409141118,0.8492869726586953,0.5490228179981318,0.0,0.9179036806841352
0.5890486225480862,0.8456708580912723,0.5555702330196022,0.0,0.9157348061512726
0.5969026041820608,0.8420311381711695,0.5620833778521307,0.0,0.9135402871372809
0.6047565858160352,0.8383687109448145,0.568561850734264,0.0,0.9113202590104299
0.6126105674500097,0.8346844800613228,0.5750052520432786,0.0,0.9090748587125116
0.6204645490839842,0.8309793545495372,0.5814131843198306,0.0,0.9068042247503935
0.6283185307179586,0.8272542485937368,0.587785252292473,0.0,0.9045084971874736
0.6361725123519332,0.8235100813080758,0.5941210629020385,0.0,0.9021878176350422
0.6440264939859076,0.8197477765098072,0.6004202253258841,0.0,0.8998423292435452
0.6518804756198822,0.815968262491343,0.6066823510019997,0.0,0.8974721766937549
0.6597344572538566,0.8121724717912137,0.6129070536529765,0.0,0.8950775061878451
0.6675884388878311,0.8083613409639765,0.6190939493098341,0.0,0.8926584654403725
0.6754424205218056,0.8045358103491357,0.6252426563357052,0.0,0.890215203669165
0.68329640215578,0.800696823839128,0.6313527954493776,0.0,0.8877478715861171
0.6911503837897546,0.7968453286464311,0.6374239897486897,0.0,0.8852566213878946
0.699004365423729,0.7929822750698525,0.6434558647337789,0.0,0.8827416067465441
0.7068583470577036,0.7891086162600578,0.6494480483301838,0.0,0.8802029828000155
0.714712328691678,0.7852253079843956,0.6554001709117939,0.0,0.8776409061425917
0.7225663103256524,0.7813333083910762,0.6613118653236519,0.0,0.8750555348152299
0.730420291959627,0.7774335777727613,0.6671827669045997,0.0,0.8724470282958111
0.7382742735936014,0.7735270783296285,0.6730125135097733,0.0,0.8698155474893048
0.746128255227576,0.7696147739319612,0.6788007455329418,0.0,0.8671612547178428
0.7539822368615504,0.7656976298823281,0.6845471059286886,0.0,0.8644843137107057
0.7618362184955249,0.7617766126774107,0.6902512402344371,0.0,0.8617848895942247
0.7696902001294994,0.757852689769532,0.6959127965923143,0.0,0.8590631488815944
0.7775441817634738,0.7539268293279552,0.7015314257708558,0.0,0.8563192594626028
0.7853981633974484,0.75,0.7071067811865476,0.0,0.8535533905932737
0.7932521450314228,0.7460731706720449,0.7126385189252054,0.0,0.8507657128854279
0.8011061266653973,0.7421473102304681,0.7181262977631888,0.0,0.8479563982961572
0.8089601082993718,0.7382233873225893,0.7235697791884494,0.0,0.8451256201172186
0.8168140899333463,0.7343023701176716,0.7289686274214116,0.0,0.8422735529643444
0.8246680715673208,0.7303852260680387,0.7343225094356856,0.0,0.8394003727664707
0.8325220532012952,0.7264729216703716,0.7396310949786097,0.0,0.8365062567548868
0.8403760348352697,0.7225664222272385,0.744894056591622,0.0,0.8335913834522998
0.8482300164692442,0.718666691608924,0.7501110696304597,0.0,0.830655932661826
0.8560839981032187,0.7147746920156043,0.7552818122851835,0.0,0.8277000854558969
0.8639379797371932,0.7108913837399421,0.7604059656000309,0.0,0.8247240241650917
0.8717919613711677,0.7070177249301478,0.7654832134930882,0.0,0.8217279323668896
0.8796459430051422,0.7031546713535687,0.7705132427757893,0.0,0.8187119948743448
0.8874999246391166,0.6993031761608719,0.7754957431722346,0.0,0.8156763977246888
0.8953539062730911,0.6954641896508644,0.7804304073383298,0.0,0.8126213281678526
0.9032078879070656,0.6916386590360235,0.785316930880745,0.0,0.8095469746549169
0.9110618695410401,0.6878275282087863,0.7901550123756904,0.0,0.8064535268264883
0.9189158511750146,0.6840317375086569,0.7949443533875101,0.0,0.8033411755009999
0.9267698328089891,0.6802522234901929,0.7996846584870907,0.0,0.8002101126629421
0.9346238144429635,0.676489918691924,0.8043756352700845,0.0,0.7970605314510192
0.942477796076938,0.6727457514062632,0.8090169943749475,0.0,0.7938926261462367
0.9503317777109125,0.6690206454504627,0.813608449500787,0.0,0.7907065921599153
0.958185759344887,0.665315519938677,0.8181497174250235,0.0,0.7875026260216391
0.9660397409788615,0.6616312890551856,0.8226405180208598,0.0,0.7842809253671319
0.9738937226128359,0.6579688618288306,0.8270805742745619,0.0,0.7810416889260654
0.9817477042468105,0.6543291419087277,0.8314696123025453,0.0,0.7777851165098012
0.9896016858807849,0.6507130273413049,0.8358073613682703,0.0,0.7745114089990659
0.9974556675147594,0.6471214103487227,0.840093553898942,0.0,0.7712207683315594
1.0053096491487339,0.6435551771087319,0.8443279255020152,0.0,0.7679133974894983
1.0131636307827083,0.6400152075360213,0.8485102149815037,0.0,0.7645895004870953
1.0210176124166828,0.6365023750651135,0.8526401643540922,0.0,0.7612492823579745
1.0288715940506574,0.6330175464348565,0.8567175188650498,0.0,0.7578929491425236
1.0367255756846319,0.6295615814745711,0.8607420270039436,0.0,0.7545207078751855
1.0445795573186063,0.6261353328918979,0.8647134405201551,0.0,0.7511327665716862
1.0524335389525807,0.6227396460624072,0.8686315144381913,0.0,0.7477293342162038
1.0602875205865552,0.6193753588210128,0.8724960070727971,0.0,0.7443106207484775
1.0681415022205298,0.6160433012552509,0.8763066800438636,0.0,0.7408768370508576
1.0759954838545043,0.612744295500467,0.8800632982911321,0.0,0.7374281949352972
1.0838494654884787,0.6094791555369674,0.8837656300886936,0.0,0.7339649071302867
1.0917034471224532,0.6062486869891804,0.8874134470592834,0.0,0.7304871872677312
1.0995574287564276,0.6030536869268815,0.8910065241883677,0.0,0.7269952498697734
1.1074114103904023,0.599894943668529,0.8945446398380251,0.0,0.7234893103355605
1.1152653920243767,0.596773236586756,0.8980275757606158,0.0,0.7199695849279576
1.1231193736583511,0.5936893359160736,0.9014551171122457,0.0,0.716436290760207
1.1309733552923256,0.5906440025628276,0.9048270524660196,0.0,0.7128896457825363
1.1388273369263,0.587637987917454,0.9081431738250811,0.0,0.7093298687687141
1.1466813185602747,0.5846720336690868,0.9114032766354452,0.0,0.7057571793025542
1.154535300194249,0.5817468716225567,0.9146071597986136,0.0,0.7021717977643724
1.1623892818282235,0.5788632235178279,0.9177546256839813,0.0,0.6985739453173904
1.170243263462198,0.5760218008519213,0.9208454801410262,0.0,0.6949638438940942
